202300,01.11.1984,0.5771
202300,08.11.1984,0.6129
202300,15.11.1984,0.57
202300,22.11.1984,0.6214
202300,29.11.1984,0.5186
202300,06.12.1984,0.5843
202300,13.12.1984,0.5843
202300,20.12.1984,0.57
202300,27.12.1984,0.51
202300,03.01.1985,0.4843
202300,10.01.1985,0.45
202300,17.01.1985,0.45
202300,24.01.1985,0.5529
202300,31.01.1985,1.1257
202300,07.02.1985,0.6629
202300,14.02.1985,0.5357
202300,21.02.1985,0.78
202300,28.02.1985,0.6029
202300,07.03.1985,0.5271
202300,14.03.1985,0.5129
202300,21.03.1985,1.0686
202300,28.03.1985,1.2543
202300,04.04.1985,0.4443
202300,11.04.1985,0.34
202300,18.04.1985,0.3886
202300,25.04.1985,0.4929
202300,02.05.1985,0.45
202300,09.05.1985,0.3957
202300,16.05.1985,0.2957
202300,23.05.1985,0.1729
202300,30.05.1985,0.2343
202300,06.06.1985,0.23
202300,13.06.1985,0.23
202300,20.06.1985,0.5243
202300,27.06.1985,0.4771
202300,04.07.1985,0.4143
202300,11.07.1985,0.4671
202300,18.07.1985,0.57
202300,25.07.1985,0.5843
202300,01.08.1985,0.6657
202300,08.08.1985,0.6943
202300,15.08.1985,0.9057
202300,22.08.1985,0.6557
202300,29.08.1985,0.55
202300,05.09.1985,0.4457
202300,12.09.1985,0.34
202300,19.09.1985,0.3186
202300,26.09.1985,0.29
202300,03.10.1985,0.3514
202300,10.10.1985,0.8471
202300,17.10.1985,0.6129
202300,24.10.1985,0.34
202300,31.10.1985,0.272
202300,07.11.1985,0.3461
202300,14.11.1985,0.3319
202300,21.11.1985,0.369
202300,28.11.1985,0.469
202300,05.12.1985,0.4721
202300,12.12.1985,0.3904
202300,19.12.1985,0.449
202300,26.12.1985,0.3927
202300,02.01.1986,0.3273
202300,09.01.1986,0.5937
202300,16.01.1986,0.8533
202300,23.01.1986,0.5899
202300,30.01.1986,0.4939
202300,06.02.1986,0.4184
202300,13.02.1986,0.409
202300,20.02.1986,0.409
202300,27.02.1986,0.4083
202300,06.03.1986,0.4479
202300,13.03.1986,0.3393
202300,20.03.1986,0.3856
202300,27.03.1986,0.3247
202300,03.04.1986,0.3447
202300,10.04.1986,0.3861
202300,17.04.1986,0.4259
202300,24.04.1986,0.369
202300,01.05.1986,0.3104
202300,08.05.1986,0.2711
202300,15.05.1986,0.2876
202300,22.05.1986,0.5236
202300,29.05.1986,1.3434
202300,05.06.1986,0.6561
202300,12.06.1986,0.362
202300,19.06.1986,0.3964
202300,26.06.1986,0.2669
202300,03.07.1986,0.399
202300,10.07.1986,0.3933
202300,17.07.1986,0.3389
202300,24.07.1986,0.4533
202300,31.07.1986,0.4226
202300,07.08.1986,0.3494
202300,14.08.1986,0.4401
202300,21.08.1986,0.6257
202300,28.08.1986,0.4891
202300,04.09.1986,0.4253
202300,11.09.1986,0.4476
202300,18.09.1986,0.3873
202300,25.09.1986,0.365
202300,02.10.1986,0.3907
202300,09.10.1986,0.3174
202300,16.10.1986,0.4566
202300,23.10.1986,0.5737
202300,30.10.1986,0.4063
202300,06.11.1986,0.3304
202300,13.11.1986,0.326
202300,20.11.1986,0.4027
202300,27.11.1986,0.365
202300,04.12.1986,0.365
202300,11.12.1986,0.365
202300,18.12.1986,0.365
202300,25.12.1986,0.5556
202300,01.01.1987,0.6439
202300,08.01.1987,0.497
202300,15.01.1987,0.497
202300,22.01.1987,0.4974
202300,29.01.1987,0.497
202300,05.02.1987,0.7144
202300,12.02.1987,0.623
202300,19.02.1987,0.6781
202300,26.02.1987,0.591
202300,05.03.1987,0.4269
202300,12.03.1987,0.5794
202300,19.03.1987,1.7607
202300,26.03.1987,1.4086
202300,02.04.1987,1.0014
202300,09.04.1987,0.995
202300,16.04.1987,0.7276
202300,23.04.1987,0.5707
202300,30.04.1987,0.809
202300,07.05.1987,0.7289
202300,14.05.1987,0.4487
202300,21.05.1987,0.5174
202300,28.05.1987,0.5234
202300,04.06.1987,0.6887
202300,11.06.1987,0.6936
202300,18.06.1987,0.7931
202300,25.06.1987,0.9993
202300,02.07.1987,0.753
202300,09.07.1987,0.7286
202300,16.07.1987,0.8447
202300,23.07.1987,0.7533
202300,30.07.1987,0.5853
202300,06.08.1987,0.655
202300,13.08.1987,0.8279
202300,20.08.1987,0.7376
202300,27.08.1987,0.7227
202300,03.09.1987,1.0657
202300,10.09.1987,0.79
202300,17.09.1987,0.8236
202300,24.09.1987,0.677
202300,01.10.1987,0.677
202300,08.10.1987,0.6947
202300,15.10.1987,0.9061
202300,22.10.1987,0.6609
202300,29.10.1987,0.505
202300,05.11.1987,0.629
202300,12.11.1987,0.3807
202300,19.11.1987,0.5467
202300,26.11.1987,0.497
202300,03.12.1987,0.3181
202300,10.12.1987,0.242
202300,17.12.1987,0.8297
202300,24.12.1987,0.5013
202300,31.12.1987,0.4656
202300,07.01.1988,0.409
202300,14.01.1988,0.409
202300,21.01.1988,0.4689
202300,28.01.1988,0.6429
202300,04.02.1988,0.5479
202300,11.02.1988,0.3633
202300,18.02.1988,0.273
202300,25.02.1988,0.321
202300,03.03.1988,0.3351
202300,10.03.1988,0.3874
202300,17.03.1988,0.9111
202300,24.03.1988,0.8959
202300,31.03.1988,0.7153
202300,07.04.1988,0.6487
202300,14.04.1988,0.5559
202300,21.04.1988,0.5151
202300,28.04.1988,0.4691
202300,05.05.1988,0.384
202300,12.05.1988,0.3514
202300,19.05.1988,0.3263
202300,26.05.1988,0.438
202300,02.06.1988,0.9166
202300,09.06.1988,0.634
202300,16.06.1988,0.3483
202300,23.06.1988,0.4729
202300,30.06.1988,0.4694
202300,07.07.1988,0.4889
202300,14.07.1988,0.4951
202300,21.07.1988,0.6553
202300,28.07.1988,0.6959
202300,04.08.1988,0.575
202300,11.08.1988,0.602
202300,18.08.1988,0.6953
202300,25.08.1988,0.467
202300,01.09.1988,0.7919
202300,08.09.1988,0.4854
202300,15.09.1988,0.4969
202300,22.09.1988,0.4867
202300,29.09.1988,0.4799
202300,06.10.1988,0.7336
202300,13.10.1988,0.7056
202300,20.10.1988,0.6144
202300,27.10.1988,0.3333
202300,03.11.1988,0.3247
202300,10.11.1988,0.3033
202300,17.11.1988,0.3689
202300,24.11.1988,0.363
202300,01.12.1988,0.613
202300,08.12.1988,0.5691
202300,15.12.1988,0.5087
202300,22.12.1988,0.559
202300,29.12.1988,0.4709
202300,05.01.1989,0.4713
202300,12.01.1989,0.4271
202300,19.01.1989,0.3733
202300,26.01.1989,0.368
202300,02.02.1989,0.3434
202300,09.02.1989,0.3633
202300,16.02.1989,0.4626
202300,23.02.1989,0.3889
202300,02.03.1989,0.3744
202300,09.03.1989,0.3891
202300,16.03.1989,0.3537
202300,23.03.1989,0.4263
202300,30.03.1989,0.395
202300,06.04.1989,0.4927
202300,13.04.1989,0.6054
202300,20.04.1989,0.5049
202300,27.04.1989,0.8209
202300,04.05.1989,0.5367
202300,11.05.1989,0.4617
202300,18.05.1989,0.4191
202300,25.05.1989,0.3349
202300,01.06.1989,0.4894
202300,08.06.1989,0.4746
202300,15.06.1989,0.421
202300,22.06.1989,0.5761
202300,29.06.1989,0.4566
202300,06.07.1989,0.448
202300,13.07.1989,0.3783
202300,20.07.1989,0.4709
202300,27.07.1989,0.5554
202300,03.08.1989,0.5863
202300,10.08.1989,0.678
202300,17.08.1989,0.5197
202300,24.08.1989,0.5134
202300,31.08.1989,0.6491
202300,07.09.1989,0.5139
202300,14.09.1989,0.4966
202300,21.09.1989,0.5393
202300,28.09.1989,0.4704
202300,05.10.1989,0.5154
202300,12.10.1989,0.5267
202300,19.10.1989,0.4787
202300,26.10.1989,0.5684
202300,02.11.1989,0.5704
202300,09.11.1989,0.6136
202300,16.11.1989,0.4224
202300,23.11.1989,0.419
202300,30.11.1989,0.409
202300,07.12.1989,0.4266
202300,14.12.1989,0.4386
202300,21.12.1989,0.4976
202300,28.12.1989,0.364
202300,04.01.1990,0.233
202300,11.01.1990,0.2481
202300,18.01.1990,0.2349
202300,25.01.1990,0.381
202300,01.02.1990,0.3407
202300,08.02.1990,0.3469
202300,15.02.1990,0.387
202300,22.02.1990,0.3824
202300,01.03.1990,0.3347
202300,08.03.1990,0.447
202300,15.03.1990,0.394
202300,22.03.1990,0.3649
202300,29.03.1990,0.3909
202300,05.04.1990,0.4569
202300,12.04.1990,0.385
202300,19.04.1990,0.6196
202300,26.04.1990,0.6444
202300,03.05.1990,0.497
202300,10.05.1990,0.5309
202300,17.05.1990,0.453
202300,24.05.1990,0.4293
202300,31.05.1990,0.4773
202300,07.06.1990,0.5403
202300,14.06.1990,0.6441
202300,21.06.1990,0.5559
202300,28.06.1990,0.533
202300,05.07.1990,0.6043
202300,12.07.1990,0.5039
202300,19.07.1990,0.361
202300,26.07.1990,0.2379
202300,02.08.1990,0.2141
202300,09.08.1990,0.2214
202300,16.08.1990,0.2066
202300,23.08.1990,0.1454
202300,30.08.1990,0.2219
202300,06.09.1990,0.217
202300,13.09.1990,0.138
202300,20.09.1990,0.1353
202300,27.09.1990,0.124
202300,04.10.1990,0.1383
202300,11.10.1990,0.1441
202300,18.10.1990,0.266
202300,25.10.1990,0.2174
202300,01.11.1990,0.3286
202300,08.11.1990,0.573
202300,15.11.1990,0.5181
202300,22.11.1990,0.3256
202300,29.11.1990,0.2513
202300,06.12.1990,0.155
202300,13.12.1990,0.1906
202300,20.12.1990,0.1294
202300,27.12.1990,0.2503
202300,03.01.1991,0.285
202300,10.01.1991,0.324
202300,17.01.1991,0.6049
202300,24.01.1991,0.3357
202300,31.01.1991,0.2677
202300,07.02.1991,0.2554
202300,14.02.1991,0.263
202300,21.02.1991,0.166
202300,28.02.1991,0.1563
202300,07.03.1991,0.138
202300,14.03.1991,0.1497
202300,21.03.1991,0.242
202300,28.03.1991,0.1484
202300,04.04.1991,0.3247
202300,11.04.1991,0.1541
202300,18.04.1991,0.1804
202300,25.04.1991,0.2293
202300,02.05.1991,0.2361
202300,09.05.1991,0.4223
202300,16.05.1991,0.3321
202300,23.05.1991,0.206
202300,30.05.1991,0.1543
202300,06.06.1991,0.1909
202300,13.06.1991,0.4153
202300,20.06.1991,0.5493
202300,27.06.1991,0.3577
202300,04.07.1991,0.312
202300,11.07.1991,0.67
202300,18.07.1991,0.2854
202300,25.07.1991,0.412
202300,01.08.1991,0.8556
202300,08.08.1991,0.4556
202300,15.08.1991,0.5513
202300,22.08.1991,0.6641
202300,29.08.1991,0.649
202300,05.09.1991,0.6299
202300,12.09.1991,0.6463
202300,19.09.1991,0.6663
202300,26.09.1991,0.6133
202300,03.10.1991,0.3109
202300,10.10.1991,0.3471
202300,17.10.1991,0.4027
202300,24.10.1991,0.6167
202300,31.10.1991,0.4999
202300,07.11.1991,0.3606
202300,14.11.1991,0.3581
202300,21.11.1991,0.3483
202300,28.11.1991,0.2874
202300,05.12.1991,0.384
202300,12.12.1991,0.575
202300,19.12.1991,0.635
202300,26.12.1991,0.6576
202300,02.01.1992,0.253
202300,09.01.1992,0.2489
202300,16.01.1992,0.2476
202300,23.01.1992,0.3059
202300,30.01.1992,0.2393
202300,06.02.1992,0.2291
202300,13.02.1992,0.238
202300,20.02.1992,0.2436
202300,27.02.1992,0.2907
202300,05.03.1992,0.2736
202300,12.03.1992,0.3329
202300,19.03.1992,0.2864
202300,26.03.1992,0.3227
202300,02.04.1992,0.3189
202300,09.04.1992,0.2761
202300,16.04.1992,0.2961
202300,23.04.1992,0.3136
202300,30.04.1992,0.2496
202300,07.05.1992,0.2477
202300,14.05.1992,0.1874
202300,21.05.1992,0.1627
202300,28.05.1992,0.1809
202300,04.06.1992,0.4237
202300,11.06.1992,0.2271
202300,18.06.1992,0.3044
202300,25.06.1992,0.2619
202300,02.07.1992,0.4077
202300,09.07.1992,0.3079
202300,16.07.1992,0.2351
202300,23.07.1992,0.2254
202300,30.07.1992,0.3041
202300,06.08.1992,0.2627
202300,13.08.1992,0.243
202300,20.08.1992,0.2484
202300,27.08.1992,0.24
202300,03.09.1992,0.2523
202300,10.09.1992,0.272
202300,17.09.1992,0.259
202300,24.09.1992,0.3051
202300,01.10.1992,0.3086
202300,08.10.1992,0.2836
202300,15.10.1992,0.4097
202300,22.10.1992,0.4166
202300,29.10.1992,0.3369
202300,05.11.1992,0.2859
202300,12.11.1992,0.2904
202300,19.11.1992,0.309
202300,26.11.1992,0.3589
202300,03.12.1992,0.6649
202300,10.12.1992,0.9883
202300,17.12.1992,0.4857
202300,24.12.1992,0.527
202300,31.12.1992,0.4529
202300,07.01.1993,0.2891
202300,14.01.1993,0.3013
202300,21.01.1993,0.2184
202300,28.01.1993,0.1983
202300,04.02.1993,0.293
202300,11.02.1993,0.4039
202300,18.02.1993,0.2059
202300,25.02.1993,0.3326
202300,04.03.1993,0.2766
202300,11.03.1993,0.42
202300,18.03.1993,0.4367
202300,25.03.1993,0.2346
202300,01.04.1993,0.1967
202300,08.04.1993,0.2161
202300,15.04.1993,0.2441
202300,22.04.1993,0.2514
202300,29.04.1993,0.1669
202300,06.05.1993,0.1526
202300,13.05.1993,0.1531
202300,20.05.1993,0.4277
202300,27.05.1993,0.2649
202300,03.06.1993,0.2523
202300,10.06.1993,0.2911
202300,17.06.1993,0.3389
202300,24.06.1993,0.3586
202300,01.07.1993,0.357
202300,08.07.1993,0.5536
202300,15.07.1993,0.5049
202300,22.07.1993,0.3314
202300,29.07.1993,0.3049
202300,05.08.1993,0.3586
202300,12.08.1993,0.3331
202300,19.08.1993,0.2794
202300,26.08.1993,0.2999
202300,02.09.1993,0.3644
202300,09.09.1993,0.3779
202300,16.09.1993,0.3096
202300,23.09.1993,0.329
202300,30.09.1993,0.3156
202300,07.10.1993,0.3491
202300,14.10.1993,0.3231
202300,21.10.1993,0.584
202300,28.10.1993,0.448
202300,04.11.1993,0.7209
202300,11.11.1993,0.4551
202300,18.11.1993,0.3541
202300,25.11.1993,0.2546
202300,02.12.1993,0.5019
202300,09.12.1993,0.4556
202300,16.12.1993,0.5521
202300,23.12.1993,0.5377
202300,30.12.1993,0.4257
202300,06.01.1994,0.3926
202300,13.01.1994,0.328
202300,20.01.1994,0.3354
202300,27.01.1994,0.3626
202300,03.02.1994,0.3729
202300,10.02.1994,0.327
202300,17.02.1994,0.3004
202300,24.02.1994,0.3177
202300,03.03.1994,0.5339
202300,10.03.1994,0.3819
202300,17.03.1994,0.3709
202300,24.03.1994,0.4143
202300,31.03.1994,0.3686
202300,07.04.1994,0.3891
202300,14.04.1994,0.7507
202300,21.04.1994,0.6084
202300,28.04.1994,0.5051
202300,05.05.1994,0.5129
202300,12.05.1994,0.5489
202300,19.05.1994,0.4963
202300,26.05.1994,0.4591
202300,02.06.1994,0.3984
202300,09.06.1994,0.3996
202300,16.06.1994,0.4057
202300,23.06.1994,0.3897
202300,30.06.1994,0.4139
202300,07.07.1994,0.4787
202300,14.07.1994,0.6297
202300,21.07.1994,0.3871
202300,28.07.1994,0.3464
202300,04.08.1994,0.4827
202300,11.08.1994,0.5609
202300,18.08.1994,0.4679
202300,25.08.1994,0.6611
202300,01.09.1994,0.6279
202300,08.09.1994,0.495
202300,15.09.1994,0.3886
202300,22.09.1994,0.3914
202300,29.09.1994,0.3851
202300,06.10.1994,0.3654
202300,13.10.1994,0.4311
202300,20.10.1994,0.619
202300,27.10.1994,0.5767
202300,03.11.1994,0.364
202300,10.11.1994,0.3294
202300,17.11.1994,0.321
202300,24.11.1994,0.3587
202300,01.12.1994,0.4316
202300,08.12.1994,0.4619
202300,15.12.1994,0.5103
202300,22.12.1994,0.4321
202300,29.12.1994,0.4951
202300,05.01.1995,0.4309
202300,12.01.1995,0.2997
202300,19.01.1995,0.3416
202300,26.01.1995,0.5189
202300,02.02.1995,0.4587
202300,09.02.1995,0.3317
202300,16.02.1995,0.2624
202300,23.02.1995,0.5736
202300,02.03.1995,0.3696
202300,09.03.1995,0.1901
202300,16.03.1995,0.3151
202300,23.03.1995,0.4846
202300,30.03.1995,0.6569
202300,06.04.1995,0.5779
202300,13.04.1995,0.5916
202300,20.04.1995,0.5719
202300,27.04.1995,0.464
202300,04.05.1995,0.2886
202300,11.05.1995,0.7624
202300,18.05.1995,0.263
202300,25.05.1995,0.277
202300,01.06.1995,1.365
202300,08.06.1995,4.9077
202300,15.06.1995,2.4343
202300,22.06.1995,3.4424
202300,29.06.1995,0.807
202300,06.07.1995,0.306
202300,13.07.1995,0.5503
202300,20.07.1995,1.2156
202300,27.07.1995,0.4829
202300,03.08.1995,0.342
202300,10.08.1995,0.3099
202300,17.08.1995,0.3251
202300,24.08.1995,0.4771
202300,31.08.1995,1.5223
202300,07.09.1995,0.3007
202300,14.09.1995,0.4096
202300,21.09.1995,0.4797
202300,28.09.1995,0.6634
202300,05.10.1995,0.9613
202300,12.10.1995,0.8156
202300,19.10.1995,0.707
202300,26.10.1995,0.4681
202300,02.11.1995,0.4723
202300,09.11.1995,0.4493
202300,16.11.1995,0.2249
202300,23.11.1995,0.3699
202300,30.11.1995,0.2457
202300,07.12.1995,0.2494
202300,14.12.1995,0.22
202300,21.12.1995,1.1046
202300,28.12.1995,1.9514
202300,04.01.1996,2.6334
202300,11.01.1996,0.9114
202300,18.01.1996,0.6877
202300,25.01.1996,0.6567
202300,01.02.1996,0.5766
202300,08.02.1996,0.5289
202300,15.02.1996,0.5039
202300,22.02.1996,0.2791
202300,29.02.1996,0.117
202300,07.03.1996,0.0403
202300,14.03.1996,2.0634
202300,21.03.1996,1.6414
202300,28.03.1996,1.0659
202300,04.04.1996,0.8329
202300,11.04.1996,0.6641
202300,18.04.1996,0.514
202300,25.04.1996,0.4081
202300,02.05.1996,1.015
202300,09.05.1996,2.7553
202300,16.05.1996,0.7603
202300,23.05.1996,0.8637
202300,30.05.1996,0.7803
202300,06.06.1996,0.4206
202300,13.06.1996,1.4886
202300,20.06.1996,1.2957
202300,27.06.1996,0.769
202300,04.07.1996,1.886
202300,11.07.1996,0.9299
202300,18.07.1996,0.4479
202300,25.07.1996,0.4759
202300,01.08.1996,0.5184
202300,08.08.1996,1.0447
202300,15.08.1996,1.4283
202300,22.08.1996,0.672
202300,29.08.1996,0.5087
202300,05.09.1996,0.432
202300,12.09.1996,0.5147
202300,19.09.1996,0.4626
202300,26.09.1996,0.5551
202300,03.10.1996,0.9304
202300,10.10.1996,0.8466
202300,17.10.1996,1.0227
202300,24.10.1996,0.5901
202300,31.10.1996,0.316
202300,07.11.1996,0.4076
202300,14.11.1996,0.6801
202300,21.11.1996,0.5526
202300,28.11.1996,0.598
202300,05.12.1996,0.5377
202300,12.12.1996,0.4886
202300,19.12.1996,0.6304
202300,26.12.1996,0.6029
202300,02.01.1997,0.587
202300,09.01.1997,0.5501
202300,16.01.1997,0.5073
202300,23.01.1997,0.4617
202300,30.01.1997,0.3454
202300,06.02.1997,0.6584
202300,13.02.1997,1.1426
202300,20.02.1997,0.6263
202300,27.02.1997,0.9036
202300,06.03.1997,0.9801
202300,13.03.1997,1.0249
202300,20.03.1997,1.1136
202300,27.03.1997,0.7401
